WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
defeat	6.85714285714		6.329670329667693	ending		0.9230769230769231
motion	2.83333333333		2.6666666666635295	reach		0.9411764705882353
violence	2.2		2.070588235294118	riot		0.9411764705882353
tugboat	2.375		2.177083333333333	junk		0.9166666666666666
Department_of_Labor	2.375		2.1923076923076925	Department_of_Transportation		0.9230769230769231
labor	3.16666666667		2.980392156865882	effort		0.9411764705882353
undertaking	2.75		2.588235294117647	venture		0.9411764705882353
force	3.0		2.8	drift		0.9333333333333333
rollback	3.25		3.0588235294117645	offense		0.9411764705882353
aim	2.85714285714		2.6890756302494117	mean		0.9411764705882353
movement	6.85714285714	Y	6.329670329667693	twist		0.9230769230769231
stab	2.75		2.619047619047619	blow		0.9523809523809523
come_out_of_the_closet	2.75		2.5384615384615388	unwrap		0.9230769230769231
out	2.75		2.5384615384615388	unwrap		0.9230769230769231
Europe	7.625		7.038461538461539	continent		0.9230769230769231
Islam	6.85714285714		6.329670329667693	civilization		0.9230769230769231
spread	5.0	Y	4.8	decentralization		0.96
clear	7.1111111111100005		6.564102564101539	innocence		0.9230769230769231
acquit	2.7142857142900003		2.4675324675363637	purge		0.9090909090909091
unwrap	2.75		2.5384615384615388	blow		0.9230769230769231
restrict	2.75		2.5384615384615388	baffle		0.9230769230769231
band	4.0		3.789473684210526	stripe		0.9473684210526315
gross_profit	6.5		5.909090909090909	killing		0.9090909090909091
ensnare	3.0		2.769230769230769	deceive		0.9230769230769231
ring	8.4		7.753846153846155	sound		0.9230769230769231
cigarette	3.0		2.8695652173913047	joint		0.9565217391304348
dame	1.57142857143		1.4285714285727273	working_girl		0.9090909090909091
march	3.0		2.727272727272727	plodding		0.9090909090909091
More	3.66666666667		3.3333333333363635	Sully		0.9090909090909091
fudge	2.3333333333333304		2.177777777777775	cheat		0.9333333333333333
actor	4.28571428571		4.0816326530571425	heavy		0.9523809523809523
forge	3.16666666667		2.9555555555586666	workplace		0.9333333333333333
bull	6.833333333330001		6.4736842105231585	push		0.9473684210526315
fraud	2.3333333333333304		2.222222222222219	swindle	Y	0.9523809523809523
malingerer	2.3333333333333304		2.1212121212121184	goldbrick		0.9090909090909091
imposter	2.3333333333333304		2.222222222222219	deceiver		0.9523809523809523
hypocrite	2.3333333333333304		2.222222222222219	deceiver		0.9523809523809523
threat	2.75		2.566666666666667	menace		0.9333333333333333
panic	8.4		7.840000000000001	fear		0.9333333333333333
exemption	4.375		4.2	fix		0.96
net_income	6.5		6.19047619047619	killing		0.9523809523809523
improvement	6.5		6.157894736842105	correction		0.9473684210526315
first	2.625		2.4230769230769234	rank		0.9230769230769231
maid	1.57142857143		1.4285714285727273	working_girl		0.9090909090909091
beginning	7.4		7.010526315789473	first_step		0.9473684210526315
first_base	7.4		7.0476190476190474	first_step		0.9523809523809523
beat	2.3333333333333304		2.153846153846151	cheat		0.9230769230769231
bust	2.2		2.0952380952380953	revel		0.9523809523809523
attack	2.6		2.447058823529412	touch		0.9411764705882353
turn	8.0		7.619047619047619	right		0.9523809523809523
Assault	6.5		6.314285714285714	thoroughbred		0.9714285714285714
rundle	6.85714285714		6.285714285711666	rung		0.9166666666666666
polish	6.85714285714	Y	6.453781512602353	radiance		0.9411764705882353
rung	2.75		2.520833333333333	thwart		0.9166666666666666
election	7.666666666669999		7.155555555558666	choice		0.9333333333333333
offer	2.75		2.5384615384615388	threaten		0.9230769230769231
crack	2.75		2.588235294117647	slit		0.9411764705882353
rede	6.5		6.066666666666666	warn		0.9333333333333333
ass	1.57142857143		1.4193548387109678	hack		0.9032258064516129
tidy	4.5		4.090909090909091	houseclean		0.9090909090909091
reform	3.16666666667	Y	3.01587301587619	campaign		0.9523809523809523
disentangle	2.85714285714		2.5974025974	tease		0.9090909090909091
volition	7.666666666669999		7.155555555558666	choice		0.9333333333333333
explanation	3.66666666667		3.3846153846184617	gloss		0.9230769230769231
idea	8.57142857143		7.9120879120892305	ideal		0.9230769230769231
vindicate	4.5		4.090909090909091	acquit		0.9090909090909091
clean_and_jerk	2.75		2.5384615384615388	snatch		0.9230769230769231
houseclean	7.5		6.818181818181818	tidy		0.9090909090909091
leash	7.57142857143		7.1260504201694115	restraint		0.9411764705882353
lead	7.666666666669999		7.076923076926153	strip		0.9230769230769231
left	8.0		7.2727272727272725	right		0.9090909090909091
star	4.28571428571		3.8961038961	heavy		0.9090909090909091
result	6.85714285714		6.329670329667693	ending		0.9230769230769231
grand_piano	8.0		7.2727272727272725	upright		0.9090909090909091
abuse	2.6		2.4266666666666667	curse		0.9333333333333333
claim	8.0	Y	7.578947368421052	right		0.9473684210526315
call	6.85714285714		6.530612244895238	round		0.9523809523809523
bode	2.75		2.566666666666667	threaten		0.9333333333333333
promise	2.6		2.4266666666666667	oath		0.9333333333333333
bid	3.16666666667		2.9555555555586666	attempt		0.9333333333333333
cry	2.7142857142900003		2.5333333333373336	honk		0.9333333333333333
song	8.4		7.753846153846155	sound		0.9230769230769231
scream	2.625		2.4230769230769234	cry		0.9230769230769231
bellow	2.625		2.4230769230769234	cry		0.9230769230769231
address	7.4		6.906666666666667	inaugural_address		0.9333333333333333
name	6.166666666669999		5.692307692310769	trade_name		0.9230769230769231
material	2.75		2.5384615384615388	waste		0.9230769230769231
fabric	3.4		3.1384615384615384	plush		0.9230769230769231
coach	2.3333333333333304		2.2318840579710115	carriage		0.9565217391304348
invalidate	2.75		2.5	break		0.9090909090909091
cancel	2.6		2.3636363636363638	score		0.9090909090909091
marine	2.3333333333333304	Y	2.153846153846151	goldbrick		0.9230769230769231
rear	2.66666666667		2.5098039215717645	stern		0.9411764705882353
keep_open	8.166666666669999		7.538461538464614	reserve		0.9230769230769231
nutriment	8.4		7.636363636363637	food		0.9090909090909091
defend	6.833333333330001		6.212121212118182	uphold		0.9090909090909091
overlook	2.6		2.4000000000000004	topographic_point		0.9230769230769231
bone	6.5		6.157894736842105	jaw		0.9473684210526315
fell	6.5		6.19047619047619	killing		0.9523809523809523
pervert	2.6	Y	2.4869565217391307	satyr		0.9565217391304348
discharge	2.2		2.030769230769231	elimination		0.9230769230769231
drip	8.4		7.753846153846155	sound		0.9230769230769231
girl	1.57142857143		1.4965986394571429	working_girl		0.9523809523809523
negligence	2.66666666667		2.4888888888919998	laxness		0.9333333333333333
dismissal	2.7142857142900003		2.4675324675363637	purge		0.9090909090909091
golf_stroke	2.75		2.5	break		0.9090909090909091
baseball_swing	2.75		2.5	break		0.9090909090909091
swing	2.75		2.619047619047619	blow		0.9523809523809523
release	4.375		4.010416666666666	fix		0.9166666666666666
dip	3.0		2.727272727272727	floating		0.9090909090909091
abstinence	7.42857142857		7.037593984961052	chastity		0.9473684210526315
operation	4.375		4.144736842105263	sterilization		0.9473684210526315
salve	6.5		5.909090909090909	correction		0.9090909090909091
salvage	6.833333333330001	Y	6.377777777774667	rescue		0.9333333333333333
preserve	8.166666666669999		7.686274509807057	reservation		0.9411764705882353
spare	2.75		2.5	break		0.9090909090909091
pass	3.66666666667		3.3333333333363635	defile		0.9090909090909091
gag	3.25		3.0	sicken		0.9230769230769231
emergence	2.7142857142900003		2.5333333333373336	eruption		0.9333333333333333
offspring	2.75		2.6052631578947367	baby		0.9473684210526315
exhalation	2.75		2.566666666666667	blow		0.9333333333333333
cartoon	7.666666666669999		7.076923076926153	comic_strip		0.9230769230769231
count	7.166666666669999	Y	6.855072463771304	Lord		0.9565217391304348
mean	2.375		2.235294117647059	drive		0.9411764705882353
former	7.4	Y	6.906666666666667	first		0.9333333333333333
find_oneself	1.5		1.3846153846153846	mature		0.9230769230769231
develop	1.5		1.3636363636363635	grow		0.9090909090909091
Begin	3.66666666667		3.3333333333363635	Sully		0.9090909090909091
catch	7.57142857143		7.1260504201694115	restraint		0.9411764705882353
Father	7.0		6.363636363636363	clergyman		0.9090909090909091
discovery	5.16666666667		4.769230769233847	detection		0.9230769230769231
capture	2.75		2.630434782608696	kidnapping		0.9565217391304348
pose	3.0		2.769230769230769	deceive		0.9230769230769231
Church_Father	7.0		6.666666666666666	theologian	Y	0.9523809523809523
convey	2.85714285714		2.6666666666639998	mean		0.9333333333333333
sire	7.166666666669999		6.855072463771304	Lord		0.9565217391304348
draw	6.85714285714		6.329670329667693	finish		0.9230769230769231
grow	3.0		2.769230769230769	cut		0.9230769230769231
compass	8.333333333330001		7.777777777774668	capability		0.9333333333333333
sphere	6.833333333330001		6.377777777774667	preserve		0.9333333333333333
touch	2.75		2.5384615384615388	catch		0.9230769230769231
hit	3.16666666667		2.980392156865882	feat		0.9411764705882353
striving	3.16666666667		2.9555555555586666	attempt		0.9333333333333333
strain	3.16666666667		3.0000000000031575	effort		0.9473684210526315
strive	2.375		2.159090909090909	trouble_oneself		0.9090909090909091
stretch	2.66666666667		2.5098039215717645	slack		0.9411764705882353
breed	7.0		6.533333333333333	pedigree		0.9333333333333333
tenor	3.0		2.8235294117647056	drift		0.9411764705882353
publicize	2.375		2.1923076923076925	circulate		0.9230769230769231
timbre	2.6		2.4000000000000004	color		0.9230769230769231
quality	2.625		2.4230769230769234	social_station		0.9230769230769231
trophy	7.1111111111100005		6.564102564101539	award		0.9230769230769231
respect	8.4		7.636363636363637	reverence	Y	0.9090909090909091
excerpt	3.0		2.8235294117647056	cut		0.9411764705882353
deposit	2.83333333333		2.6444444444413335	lode		0.9333333333333333
bank	8.166666666669999		7.840000000003198	reserve		0.96
translate	3.66666666667		3.4222222222253333	gloss		0.9333333333333333
show	8.0	Y	7.578947368421052	carnival		0.9473684210526315
express	2.75		2.588235294117647	menace		0.9411764705882353
appearance	3.0		2.8	illusion		0.9333333333333333
record	7.75		7.045454545454545	write		0.9090909090909091
teach	6.5		5.909090909090909	lecture		0.9090909090909091
confuse	2.375		2.159090909090909	bother		0.9090909090909091
reception	2.75		2.566666666666667	catch		0.9333333333333333
check	2.75		2.5384615384615388	blemish		0.9230769230769231
suppress	6.5		5.909090909090909	control		0.9090909090909091
bridle	7.57142857143		7.1260504201694115	restraint		0.9411764705882353
check_mark	2.6		2.4266666666666667	mark		0.9333333333333333
command	2.66666666667	Y	2.4888888888919998	demand		0.9333333333333333
saying	8.0		7.384615384615385	Beatitude		0.9230769230769231
expression	2.6		2.4266666666666667	sparkle		0.9333333333333333
side	2.6	Y	2.4266666666666667	lineage		0.9333333333333333
front_man	2.3333333333333304		2.222222222222219	deceiver		0.9523809523809523
protest	3.2		2.986666666666667	rebel		0.9333333333333333
rack	3.0		2.8	cut		0.9333333333333333
right	2.75		2.566666666666667	interest		0.9333333333333333
love	2.66666666667		2.4888888888919998	sexual_desire		0.9333333333333333
passion	2.66666666667		2.4888888888919998	sexual_desire		0.9333333333333333
prison_guard	2.375		2.159090909090909	narc		0.9090909090909091
Passion	1.875		1.776315789473684	agony		0.9473684210526315
shoot	1.5		1.3846153846153846	grow		0.9230769230769231
request	3.16666666667		2.878787878790909	solicit		0.9090909090909091
train	6.5		5.909090909090909	control		0.9090909090909091
carry	2.375		2.216666666666667	circulate		0.9333333333333333
fill	8.0		7.2727272727272725	enough		0.9090909090909091
fritter	2.75		2.5	consume		0.9090909090909091
retire	1.57142857143		1.4285714285727273	tire		0.9090909090909091
demeanor	2.8		2.5454545454545454	impropriety		0.9090909090909091
necessitate	2.85714285714		2.5974025974	entail		0.9090909090909091
involve	2.375		2.1923076923076925	entangle		0.9230769230769231
strike	2.75		2.5	break		0.9090909090909091
rap	2.75		2.588235294117647	blow		0.9411764705882353
film	3.0		2.8571428571428568	roll		0.9523809523809523
finish	2.75		2.566666666666667	downfall		0.9333333333333333
culture	6.85714285714		6.5828571428544	cultivation		0.96
socialization	6.85714285714		6.453781512602353	cultivation		0.9411764705882353
cultivation	6.85714285714		6.5828571428544	culture		0.96
rig	2.3333333333333304		2.177777777777775	cheat		0.9333333333333333
over	7.4		7.010526315789473	maiden_over		0.9473684210526315
block	2.3333333333333304	Y	2.153846153846151	goldbrick		0.9230769230769231
engine_block	3.0		2.8421052631578947	cast		0.9473684210526315
pulley	2.75		2.630434782608696	bollock		0.9565217391304348
import	6.0		5.538461538461538	commodity		0.9230769230769231
spell	2.85714285714		2.6890756302494117	mean		0.9411764705882353
meaning	6.85714285714		6.233766233763636	nuance		0.9090909090909091
impression	2.6		2.4000000000000004	mark		0.9230769230769231
moment	1.33333333333		1.2444444444413332	blink_of_an_eye		0.9333333333333333
mass	3.0		2.8	drift		0.9333333333333333
masse	2.75		2.5	break		0.9090909090909091
Department_of_State	2.375		2.1923076923076925	Department_of_Transportation		0.9230769230769231
tell	2.75		2.5	unwrap		0.9090909090909091
state_of_matter	4.5		4.2	liquid		0.9333333333333333
Holy_Order	7.2		6.6461538461538465	priest	Y	0.9230769230769231
give_voice	3.0		2.8421052631578947	frame		0.9473684210526315
orderliness	7.6		7.015384615384615	tidiness	Y	0.9230769230769231
fifth	2.625	Y	2.4230769230769234	rank		0.9230769230769231
column	8.0	Y	7.619047619047619	upright		0.9523809523809523
poverty	3.0	Y	2.8	destitution	Y	0.9333333333333333
sin	3.2		2.953846153846154	fall		0.9230769230769231
drop_the_ball	2.75		2.5	transgress		0.9090909090909091
colliery	3.16666666667		2.9555555555586666	workplace		0.9333333333333333
blaze	2.6		2.4266666666666667	mark		0.9333333333333333
last	2.625		2.4230769230769234	rank		0.9230769230769231
end	6.85714285714		6.399999999997334	finish		0.9333333333333333
Fry	3.66666666667		3.3333333333363635	Sully		0.9090909090909091
child	2.75		2.619047619047619	baby		0.9523809523809523
chaff	2.75		2.588235294117647	foil		0.9411764705882353
line	2.6		2.4000000000000004	score		0.9230769230769231
hood	2.42857142857		2.2261904761891667	recidivist		0.9166666666666666
bully	3.2		2.909090909090909	beast		0.9090909090909091
bad	1.85714285714		1.6883116883090907	evil		0.9090909090909091
audacity	6.166666666669999	Y	5.755555555558666	boldness		0.9333333333333333
principal	7.5		6.818181818181818	White		0.9090909090909091
interrogation	2.7142857142900003		2.5333333333373336	transmission		0.9333333333333333
oral_sex	1.7142857142857095		1.5999999999999956	perversion	Y	0.9333333333333333
interrogate	4.5		4.2	air		0.9333333333333333
wonder	8.4	Y	7.840000000000001	awe		0.9333333333333333
point	2.6		2.4266666666666667	mark		0.9333333333333333
boom	2.6		2.3636363636363638	luxuriate		0.9090909090909091
criminal	2.42857142857		2.322981366458261	recidivist		0.9565217391304348
felon	2.7142857142900003		2.571428571432632	infection		0.9473684210526315
indulgence	2.2	Y	2.0952380952380953	orgy		0.9523809523809523
intemperance	2.6		2.4869565217391307	profligacy		0.9565217391304348
cabaret	2.6		2.463157894736842	spot		0.9473684210526315
club	3.0		2.8235294117647056	stick		0.9411764705882353
lodge	6.833333333330001		6.307692307689232	keep		0.9230769230769231
society	6.85714285714	Y	6.233766233763636	culture		0.9090909090909091
taste	6.85714285714		6.496240601501053	finish		0.9473684210526315
apprehension	8.4		7.840000000000001	fear		0.9333333333333333
position	7.666666666669999		7.21568627451294	plum		0.9411764705882353
place	2.625		2.4230769230769234	social_station		0.9230769230769231
status	2.625		2.3863636363636362	rank		0.9090909090909091
topographic_point	8.5		7.846153846153847	holy_place		0.9230769230769231
throne	2.6		2.447058823529412	position		0.9411764705882353
gouge	2.75		2.5384615384615388	mutilate		0.9230769230769231
John	8.0		7.578947368421052	saint		0.9473684210526315
washbasin	2.2		2.070588235294118	sink		0.9411764705882353
female_genitalia	2.75		2.6052631578947367	cunt	Y	0.9473684210526315
seat	3.0		2.8421052631578947	stool		0.9473684210526315
flush_toilet	3.0		2.8235294117647056	toilet		0.9411764705882353
stool	3.0		2.75	lead_on		0.9166666666666666
fecal_matter	2.6		2.463157894736842	crap		0.9473684210526315
pot	2.75		2.6052631578947367	stake		0.9473684210526315
tail	2.85714285714		2.63736263736	top		0.9230769230769231
bottom	6.85714285714		6.496240601501053	turn		0.9473684210526315
idler	2.3333333333333304		2.210526315789471	goldbrick		0.9473684210526315
whoremaster	2.85714285714		2.5974025974	spender		0.9090909090909091
hindquarter	3.0		2.8	cut		0.9333333333333333
tramp	3.0		2.8571428571428568	vagrant		0.9523809523809523
digit	7.8		7.28	one		0.9333333333333333
esteem	7.1111111111100005		6.637037037036	honor		0.9333333333333333
picture	2.75		2.588235294117647	foil		0.9411764705882353
date	7.4		7.010526315789473	companion		0.9473684210526315
view	3.0		2.8235294117647056	range		0.9411764705882353
horizon	3.0		2.8	scope		0.9333333333333333
peak	2.6		2.4000000000000004	topographic_point		0.9230769230769231
professorship	2.6		2.447058823529412	position		0.9411764705882353
collar	7.57142857143		7.1260504201694115	restraint		0.9411764705882353
test	3.16666666667		2.9555555555586666	attempt		0.9333333333333333
path	6.85714285714		6.329670329667693	round		0.9230769230769231
top	6.85714285714		6.496240601501053	turn		0.9473684210526315
run	2.75		2.5	break		0.9090909090909091
wind	2.75		2.6052631578947367	gust		0.9473684210526315
victory	6.85714285714		6.329670329667693	ending		0.9230769230769231
gloat	2.75		2.566666666666667	boast		0.9333333333333333
Young	2.25		2.0625	Black		0.9166666666666666
doctrine	5.666666666669999		5.288888888891999	asceticism		0.9333333333333333
Washington	1.33333333333		1.249999999996875	Hooker		0.9375
stop	2.6		2.4000000000000004	topographic_point		0.9230769230769231
squelch	6.5		6.0	suppress		0.9230769230769231
stay	7.666666666669999		7.076923076926153	strip		0.9230769230769231
respite	2.75		2.5	pause		0.9090909090909091
rest	2.75		2.5	pause		0.9090909090909091
hitch	3.0		2.75	roll		0.9166666666666666
continue	3.0		2.727272727272727	ramble_on		0.9090909090909091
wash	3.16666666667		2.9555555555586666	work		0.9333333333333333
Rush	6.85714285714		6.5828571428544	doctor		0.96
rake	2.85714285714		2.706766917290526	libertine		0.9473684210526315
contribution	3.16666666667		2.9555555555586666	attempt		0.9333333333333333
character	4.28571428571		4.1142857142816	heavy		0.96
share	2.75		2.5384615384615388	interest		0.9230769230769231
rip	6.85714285714		6.329670329667693	attack		0.9230769230769231
part	6.85714285714		6.453781512602353	turn		0.9411764705882353
tear	2.6		2.4761904761904763	rent		0.9523809523809523
schism	2.75		2.588235294117647	rupture		0.9411764705882353
break	2.75		2.5	open_frame		0.9090909090909091
open_frame	2.75		2.5	break		0.9090909090909091
region	2.0		1.8181818181818181	hell		0.9090909090909091
transgress	1.85714285714		1.6883116883090907	sin		0.9090909090909091
break_in	2.0		1.8461538461538463	trespass		0.9230769230769231
fracture	3.0		2.8421052631578947	injury		0.9473684210526315
spill_the_beans	2.75		2.5384615384615388	unwrap		0.9230769230769231
talk	6.5		6.217391304347826	lecture		0.9565217391304348
patron	8.57142857143		8.163265306123808	angel		0.9523809523809523
recognize	7.1111111111100005		6.564102564101539	honor		0.9230769230769231
pile	2.25		2.0454545454545454	shock		0.9090909090909091
score	2.75		2.619047619047619	break		0.9523809523809523
chew	3.0		2.8	morsel		0.9333333333333333
raise	2.75		2.5	risk		0.9090909090909091
farm	3.16666666667		2.9555555555586666	workplace		0.9333333333333333
rebound	2.75		2.566666666666667	catch		0.9333333333333333
service	6.833333333330001		6.4736842105231585	church_service		0.9473684210526315
care	4.375		4.166666666666666	repair		0.9523809523809523
overhaul	4.375		3.977272727272727	repair		0.9090909090909091
pop	8.4		7.753846153846155	sound		0.9230769230769231
Down	6.85714285714		6.5828571428544	doctor		0.96
job	2.3333333333333304	Y	2.177777777777775	cheat		0.9333333333333333
seam	3.2		3.0476190476190474	fell		0.9523809523809523
occupation	2.6		2.4266666666666667	position		0.9333333333333333
channel	2.7142857142900003		2.5333333333373336	transmission		0.9333333333333333
commercial_enterprise	2.75		2.6052631578947367	venture		0.9473684210526315
store	8.166666666669999		7.486111111114165	reserve		0.9166666666666666
ancestry	7.0		6.533333333333333	pedigree		0.9333333333333333
fold	6.85714285714		6.329670329667693	kink		0.9230769230769231
livestock	7.0		6.416666666666666	primate		0.9166666666666666
argument	2.3333333333333304		2.153846153846151	con		0.9230769230769231
trace	2.6		2.3636363636363638	mark		0.9090909090909091
furrow	3.0		2.8421052631578947	cut		0.9473684210526315
contrast	3.0		2.8	scope		0.9333333333333333
wilderness	8.4		7.840000000000001	barren		0.9333333333333333
curve	1.7142857142857095		1.5824175824175781	perversion	Y	0.9230769230769231
lock	7.57142857143		7.1260504201694115	restraint		0.9411764705882353
mesh	2.75		2.566666666666667	catch		0.9333333333333333
earth	2.6		2.4266666666666667	soil		0.9333333333333333
creation	2.8		2.6133333333333333	pornography		0.9333333333333333
sensation	8.4		7.905882352941177	sound		0.9411764705882353
whiz	8.4		7.753846153846155	sound		0.9230769230769231
hero	4.28571428571	Y	3.9560439560400003	heavy		0.9230769230769231
champ	6.5		6.0	chew		0.9230769230769231
chomp	6.5		6.0	chew		0.9230769230769231
flock	6.833333333330001		6.212121212118182	congregation	Y	0.9090909090909091
sight	3.0		2.8235294117647056	compass		0.9411764705882353
marker	2.6		2.4000000000000004	spot		0.9230769230769231
scratch	2.75		2.5384615384615388	blemish		0.9230769230769231
Mark	8.0		7.578947368421052	saint		0.9473684210526315
shade	2.6		2.4000000000000004	color		0.9230769230769231
tone	8.4		7.957894736842105	sound		0.9473684210526315
mention	7.1111111111100005		6.564102564101539	award		0.9230769230769231
annotation	6.85714285714		6.233766233763636	amplification		0.9090909090909091
Department_of_Energy	2.375		2.1923076923076925	Department_of_Transportation		0.9230769230769231
energy	3.16666666667		2.9555555555586666	work		0.9333333333333333
doe	7.0		6.416666666666666	primate		0.9166666666666666
Grant	1.33333333333		1.249999999996875	Hooker		0.9375
reservation	6.833333333330001		6.431372549016471	preserve		0.9411764705882353
grant	8.0	Y	7.578947368421052	right		0.9473684210526315
modesty	8.166666666669999		7.622222222225332	demureness	Y	0.9333333333333333
earmark	2.6		2.4000000000000004	marker		0.9230769230769231
Arnold	1.33333333333		1.249999999996875	Hooker		0.9375
enshrine	8.4		7.753846153846155	reverence	Y	0.9230769230769231
saint	2.6		2.463157894736842	Mark		0.9473684210526315
death	6.5		6.19047619047619	killing		0.9523809523809523
destruction	2.75		2.619047619047619	laying_waste		0.9523809523809523
approve	4.5		4.090909090909091	authorize		0.9090909090909091
second	2.625		2.4230769230769234	rank		0.9230769230769231
future	6.0		5.538461538461538	commodity		0.9230769230769231
habit	7.6		7.238095238095237	cleanliness	Y	0.9523809523809523
substance_abuse	1.7142857142857095		1.613445378151256	misuse		0.9411764705882353
organization	8.5		7.727272727272727	blue		0.9090909090909091
power	1.85714285714		1.6883116883090907	repellent		0.9090909090909091
degree	1.875		1.7045454545454546	low		0.9090909090909091
row	7.666666666669999		6.969696969699999	strip		0.9090909090909091
kind	2.6		2.463157894736842	color		0.9473684210526315
grade	2.625		2.4230769230769234	rank		0.9230769230769231
feed	8.4		7.636363636363637	food		0.9090909090909091
form	3.0		2.8235294117647056	mold		0.9411764705882353
straightaway	2.83333333333		2.6153846153815388	stretch		0.9230769230769231
prospect	8.333333333330001		7.777777777774668	potential		0.9333333333333333
arsonist	2.42857142857	Y	2.2261904761891667	recidivist		0.9166666666666666
venture	2.75		2.6052631578947367	risk		0.9473684210526315
make-believe	2.375		2.159090909090909	affectation		0.9090909090909091
stoker	7.5		6.875	cleaner	Y	0.9166666666666666
telecast	4.5		4.2	air		0.9333333333333333
curate	7.0		6.666666666666666	clergyman		0.9523809523809523
preservation	6.833333333330001		6.431372549016471	conservation		0.9411764705882353
way	7.666666666669999		7.21568627451294	choice		0.9411764705882353
mode	8.0		7.529411764705882	average		0.9411764705882353
fashion	3.0		2.8571428571428568	cut		0.9523809523809523
skeleton	8.5		7.933333333333334	scandal		0.9333333333333333
condition	2.7142857142900003		2.571428571432632	illness		0.9473684210526315
confide	2.75		2.5384615384615388	unwrap		0.9230769230769231
pull	3.16666666667		3.0000000000031575	effort		0.9473684210526315
devote	8.166666666669999		7.4242424242454526	reserve		0.9090909090909091
wrench	3.0		2.8421052631578947	injury		0.9473684210526315
slope	3.2		2.909090909090909	fall		0.9090909090909091
lean	2.6		2.3636363636363638	trust		0.9090909090909091
bunk	2.375		2.1923076923076925	bullshit		0.9230769230769231
looseness	2.66666666667		2.4888888888919998	slack		0.9333333333333333
escape	2.75		2.566666666666667	break		0.9333333333333333
play	6.85714285714		6.453781512602353	doctor		0.9411764705882353
ravel	7.666666666669999		6.969696969699999	disentangle		0.9090909090909091
focus	4.5		4.153846153846154	clarity		0.9230769230769231
meat	3.0		2.769230769230769	cut		0.9230769230769231
cover	6.5		5.909090909090909	compensate		0.9090909090909091
redress	6.5		6.19047619047619	correction		0.9523809523809523
good	8.14285714286	Y	7.516483516486154	virtue		0.9230769230769231
chastise	6.5		6.0	call_on_the_carpet		0.9230769230769231
commodity	8.0		7.384615384615385	middling		0.9230769230769231
program	3.0		2.75	magic_trick		0.9166666666666666
