WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
publish	2.77777777778		2.5641025641046156	publicize		0.9230769230769231
offspring	2.28571428571		2.1654135338305265	bastard		0.9473684210526315
loss	1.42857142857		1.31868131868	forfeit		0.9230769230769231
pass	6.833333333330001		6.307692307689232	juncture		0.9230769230769231
death	1.42857142857		1.3333333333319999	passing		0.9333333333333333
apprehension	1.33333333333		1.2444444444413332	capture		0.9333333333333333
capture	1.33333333333		1.2444444444413332	apprehension		0.9333333333333333
pose	1.33333333333		1.2307692307661537	deceive		0.9230769230769231
founder	6.375		6.071428571428571	cofounder	Y	0.9523809523809523
catch	2.6666666666666696		2.539682539682542	hook		0.9523809523809523
convey	6.375		5.884615384615385	impart		0.9230769230769231
Begin	3.5		3.1818181818181817	Sully		0.9090909090909091
liquidate	8.0		7.2727272727272725	pay_up		0.9090909090909091
mother	6.375		5.884615384615385	father		0.9230769230769231
stick	7.1428571428600005		6.722689075632942	club		0.9411764705882353
fix	1.42857142857		1.3095238095225	release		0.9166666666666666
discovery	2.875		2.653846153846154	detection		0.9230769230769231
touch	1.33333333333		1.2307692307661537	catch		0.9230769230769231
shoot	1.0		0.9090909090909091	grass		0.9090909090909091
stretch	6.375		5.795454545454545	give		0.9090909090909091
tune	8.5		7.846153846153847	part		0.9230769230769231
contact	6.833333333330001		6.431372549016471	junction		0.9411764705882353
compass	2.875		2.7058823529411766	sight		0.9411764705882353
arrangement	1.33333333333		1.2121212121181817	juggle		0.9090909090909091
agreement	6.2		5.786666666666667	community		0.9333333333333333
understanding	7.857142857142861		7.394957983193281	appreciation		0.9411764705882353
accord	7.857142857142861		7.3333333333333375	agreement		0.9333333333333333
harmony	7.857142857142861		7.3333333333333375	agreement		0.9333333333333333
publicize	1.42857142857		1.31868131868	publish		0.9230769230769231
prize	8.0		7.529411764705882	fellowship		0.9411764705882353
trust	8.0		7.466666666666667	consortium		0.9333333333333333
confidence	7.857142857142861		7.252747252747257	friendship	Y	0.9230769230769231
bank	7.5		6.818181818181818	slope		0.9090909090909091
study	8.0		7.529411764705882	concentration		0.9411764705882353
express	6.375		6.0	give		0.9411764705882353
reception	2.875		2.738095238095238	signal_detection		0.9523809523809523
reaction	8.71428571429		8.133333333337333	resistance		0.9333333333333333
restraint	1.33333333333		1.2549019607811764	catch		0.9411764705882353
suppress	7.857142857142861		7.142857142857146	control		0.9090909090909091
check	2.77777777778		2.5641025641046156	blemish		0.9230769230769231
master	2.875		2.738095238095238	spymaster	Y	0.9523809523809523
dominance	4.42857142857		4.0879120879107695	absolutism		0.9230769230769231
instruction	8.5		8.0	link		0.9411764705882353
front_man	1.0		0.9523809523809523	deceiver		0.9523809523809523
case	1.57142857143		1.4666666666680002	oblique		0.9333333333333333
impudence	3.5		3.1818181818181817	disrespect		0.9090909090909091
side	8.5	Y	7.727272727272727	region		0.9090909090909091
expression	6.833333333330001		6.377777777774667	articulation		0.9333333333333333
aspect	7.5		7.142857142857142	side		0.9523809523809523
front	7.5		7.0	side		0.9333333333333333
look	2.875		2.7236842105263155	view		0.9473684210526315
protest	1.85714285714		1.7333333333306666	rebel		0.9333333333333333
base	5.2		4.9523809523809526	home_plate		0.9523809523809523
floor	7.5		6.923076923076923	ceiling		0.9230769230769231
extort	2.6666666666666696		2.4888888888888916	overcharge		0.9333333333333333
passion	2.77777777778		2.5641025641046156	wildness		0.9230769230769231
love	7.555555555560001		7.051851851856001	loyalty		0.9333333333333333
prison_guard	6.0		5.454545454545454	lieutenant		0.9090909090909091
bargain	7.857142857142861		7.252747252747257	agreement		0.9230769230769231
request	7.857142857142861		7.142857142857146	reserve		0.9090909090909091
train	7.857142857142861		7.142857142857146	control		0.9090909090909091
fritter	2.77777777778		2.5252525252545452	consume		0.9090909090909091
strike	6.375		5.795454545454545	break		0.9090909090909091
direct	7.1428571428600005		6.722689075632942	order		0.9411764705882353
ask	6.833333333330001		6.4736842105231585	give_voice		0.9473684210526315
seclude	4.71428571429		4.285714285718181	isolate		0.9090909090909091
demand	4.71428571429		4.351648351652308	requisition		0.9230769230769231
involve	1.57142857143		1.4505494505507694	embroil		0.9230769230769231
admit	1.57142857143		1.4285714285727273	involve		0.9090909090909091
finish	8.875		8.48913043478261	finale		0.9565217391304348
culture	7.1428571428600005		6.493506493509091	society		0.9090909090909091
civilization	7.1428571428600005		6.493506493509091	society		0.9090909090909091
rig	1.0		0.9333333333333333	cheat		0.9333333333333333
over	8.5		8.0	part		0.9411764705882353
block	1.33333333333	Y	1.2307692307661537	goldbrick		0.9230769230769231
import	5.625		5.328947368421052	foreigner		0.9473684210526315
people	8.166666666669999		7.686274509807057	family		0.9411764705882353
masse	6.375		5.795454545454545	break		0.9090909090909091
Holy_Order	6.0		5.538461538461538	acolyte		0.9230769230769231
state	8.0		7.529411764705882	ally		0.9411764705882353
tell	1.0		0.9090909090909091	digress		0.9090909090909091
