WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
descent	4.5		4.263157894736842	drop		0.9473684210526315
sum	6.466666666666666		5.9692307692307685	gross		0.9230769230769231
access	4.375		4.083333333333333	entrance		0.9333333333333333
hail	4.0		3.789473684210526	call		0.9473684210526315
take_in	4.16666666667		3.7878787878818185	house		0.9090909090909091
accept	6.166666666669999	Y	5.606060606063636	digest		0.9090909090909091
digest	3.85714285714		3.506493506490909	accept	Y	0.9090909090909091
provoke	2.8		2.6666666666666665	agitate		0.9523809523809523
control	8.0		7.466666666666667	restraint		0.9333333333333333
gull	4.0		3.6923076923076925	deceive		0.9230769230769231
throw	4.5		4.304347826086957	cast		0.9565217391304348
hold	6.833333333330001		6.307692307689232	control		0.9230769230769231
let	4.8		4.608	serve		0.96
feature	8.8		8.282352941176471	drawing_card		0.9411764705882353
delay	4.57142857143		4.266666666668001	postponement		0.9333333333333333
impart	8.0		7.2727272727272725	tell		0.9090909090909091
reserve	5.0		4.615384615384616	keep_open		0.9230769230769231
parturition	6.57142857143		5.974025974027273	parturiency		0.9090909090909091
consume	3.0		2.727272727272727	fritter		0.9090909090909091
frustration	4.0		3.764705882352941	annoyance		0.9411764705882353
kill	4.16666666666667		3.8888888888888915	veto		0.9333333333333333
confrontation	2.5		2.3333333333333335	resistance		0.9333333333333333
drive	2.0		1.9130434782608696	lift		0.9565217391304348
crusade	2.8		2.5454545454545454	advertise		0.9090909090909091
motion	2.8		2.635294117647059	shift		0.9411764705882353
force	2.8		2.6133333333333333	push		0.9333333333333333
push	5.0		4.705882352941177	urge		0.9411764705882353
advertise	2.5		2.2727272727272725	crusade		0.9090909090909091
effort	4.5		4.263157894736842	strain		0.9473684210526315
tease	2.83333333333		2.5757575757545457	jeer		0.9090909090909091
movement	3.5	Y	3.2941176470588234	lowering		0.9411764705882353
labor	6.0		5.454545454545454	class		0.9090909090909091
attempt	5.0		4.666666666666667	bid		0.9333333333333333
military_unit	8.0		7.466666666666667	command		0.9333333333333333
stab	4.0		3.6363636363636362	knock		0.9090909090909091
ride	3.6		3.4285714285714284	carousel		0.9523809523809523
rollback	3.8		3.576470588235294	offense		0.9411764705882353
effect	5.833333333330001		5.444444444441334	validity		0.9333333333333333
purpose	7.6		7.093333333333333	view		0.9333333333333333
violence	2.14285714286		2.0168067226917645	riot		0.9411764705882353
Department_of_Labor	6.0		5.538461538461538	Department_of_State		0.9230769230769231
come_out_of_the_closet	4.28571428571		3.9560439560400003	unwrap		0.9230769230769231
out	4.28571428571		3.9560439560400003	unwrap		0.9230769230769231
forbid	4.16666666666667		3.968253968253971	ban		0.9523809523809523
authorize	8.799999999999999		7.999999999999999	approve		0.9090909090909091
unwrap	4.0		3.6923076923076925	betray		0.9230769230769231
acquit	4.5		4.090909090909091	purge		0.9090909090909091
topic	4.57142857143		4.219780219781539	remit		0.9230769230769231
circulate	3.8		3.5076923076923077	publicize		0.9230769230769231
airfoil	2.14285714286		2.0168067226917645	spoiler		0.9411764705882353
surface	7.6		6.909090909090908	side		0.9090909090909091
blossom	2.0		1.8181818181818181	develop		0.9090909090909091
ensnare	3.14285714286		2.901098901101539	deceive		0.9230769230769231
inning	6.875		6.470588235294118	part		0.9411764705882353
frame	7.666666666669999		7.263157894739999	give_voice		0.9473684210526315
restrict	4.0		3.6923076923076925	hamper		0.9230769230769231
edge	4.0		3.764705882352941	curb		0.9411764705882353
dame	6.5		6.19047619047619	girl		0.9523809523809523
demonstrate	2.5		2.3333333333333335	protest		0.9333333333333333
allowance	2.4		2.2153846153846155	discrepancy		0.9230769230769231
ring	7.8		7.2	sound		0.9230769230769231
margin	7.2		6.776470588235294	space		0.9411764705882353
gross_profit	5.25		5.0	net_income		0.9523809523809523
march	4.75		4.543478260869565	promenade		0.9565217391304348
More	7.666666666669999		6.969696969699999	Founding_Father		0.9090909090909091
fudge	2.0		1.8666666666666667	cheat		0.9333333333333333
bull	5.0		4.7368421052631575	push		0.9473684210526315
actor	6.166666666669999		5.873015873019047	Grant		0.9523809523809523
imposter	2.0		1.9047619047619047	deceiver		0.9523809523809523
hypocrite	2.0		1.9047619047619047	deceiver		0.9523809523809523
fraud	2.0		1.9047619047619047	swindle		0.9523809523809523
wangle	3.0		2.8571428571428568	contrivance		0.9523809523809523
panic	6.0		5.6	anxiety		0.9333333333333333
threat	6.4		6.023529411764706	warning		0.9411764705882353
intrusion	4.375		4.117647058823529	entrance		0.9411764705882353
improvement	5.0		4.705882352941177	conservation		0.9411764705882353
net_income	6.166666666669999		5.606060606063636	reserve		0.9090909090909091
cancel	3.0		2.727272727272727	counteract		0.9090909090909091
maid	6.5		6.19047619047619	girl		0.9523809523809523
beginning	4.375		4.144736842105263	introduction		0.9473684210526315
low	7.2	Y	6.545454545454545	degree		0.9090909090909091
first	7.2		6.6461538461538465	rank		0.9230769230769231
first_base	5.16666666667		4.862745098042353	position		0.9411764705882353
beat	2.0		1.8461538461538463	cheat		0.9230769230769231
go	2.8		2.635294117647059	shift		0.9411764705882353
attack	6.0		5.7142857142857135	assault		0.9523809523809523
assault	2.5		2.3529411764705883	battle		0.9411764705882353
bust	1.2		1.0909090909090908	orgy		0.9090909090909091
pad	4.0		3.6363636363636362	rat		0.9090909090909091
turn	6.875		6.470588235294118	part		0.9411764705882353
round	4.0		3.8095238095238093	call		0.9523809523809523
beatnik	4.0		3.789473684210526	nonconformist		0.9473684210526315
elaborate	6.4		5.973333333333334	exemplify		0.9333333333333333
circle	4.5		4.285714285714286	disk		0.9523809523809523
plow	4.5		4.090909090909091	harrow		0.9090909090909091
hertz	7.2		6.545454545454545	rate		0.9090909090909091
snipe	3.0		2.8	greyback		0.9333333333333333
rung	3.0		2.75	thwart	Y	0.9166666666666666
rundle	3.0		2.75	thwart	Y	0.9166666666666666
election	5.16666666667		4.696969696972728	status		0.9090909090909091
rede	6.4		5.973333333333334	warn		0.9333333333333333
offer	3.5		3.230769230769231	threaten		0.9230769230769231
determination	7.6		7.093333333333333	localization		0.9333333333333333
job	7.166666666669999		6.7450980392188224	duty		0.9411764705882353
reform	2.8	Y	2.6666666666666665	campaign		0.9523809523809523
will	8.0		7.2727272727272725	ordain		0.9090909090909091
leave	6.166666666669999		5.692307692310769	permission		0.9230769230769231
recall	4.0		3.789473684210526	call		0.9473684210526315
call_up	4.0		3.789473684210526	call		0.9473684210526315
explanation	7.285714285710001		6.623376623372728	statement		0.9090909090909091
account	7.285714285710001	Y	6.857142857138824	statement		0.9411764705882353
bill	8.0		7.578947368421052	check		0.9473684210526315
idea	7.6		7.093333333333333	opinion		0.9333333333333333
thought	5.0		4.615384615384616	belief	Y	0.9230769230769231
opinion	5.0		4.615384615384616	belief	Y	0.9230769230769231
judgment	7.6		7.093333333333333	opinion		0.9333333333333333
root	6.875		6.416666666666667	form		0.9333333333333333
theme	7.285714285710001		6.799999999996001	statement		0.9333333333333333
estimate	5.8		5.353846153846154	respect		0.9230769230769231
mind	6.0		5.647058823529411	notice		0.9411764705882353
fortune	3.6		3.388235294117647	treasure		0.9411764705882353
clean_and_jerk	5.0		4.615384615384616	press		0.9230769230769231
lighter	2.5		2.3529411764705883	match		0.9411764705882353
light	5.16666666667		4.822222222225333	position		0.9333333333333333
star	6.166666666669999		5.606060606063636	Grant		0.9090909090909091
leash	8.0		7.529411764705882	restraint		0.9411764705882353
lead	8.8		8.213333333333335	leadership		0.9333333333333333
left	5.16666666667		4.769230769233847	position		0.9230769230769231
left_field	5.16666666667		4.862745098042353	position		0.9411764705882353
provide	5.16666666667		4.769230769233847	stipulate		0.9230769230769231
sojourn	4.16666666667		3.8461538461569234	stay		0.9230769230769231
call	2.0		1.894736842105263	lift		0.9473684210526315
name	8.799999999999999		8.38095238095238	sanction		0.9523809523809523
cry	4.5		4.2	honk		0.9333333333333333
address	5.16666666667		4.822222222225333	lecture		0.9333333333333333
bid	7.285714285710001		6.623376623372728	statement		0.9090909090909091
abuse	4.5		4.2	curse		0.9333333333333333
bode	3.5		3.2666666666666666	threaten		0.9333333333333333
screech	7.0		6.533333333333333	noise		0.9333333333333333
song	7.6		7.093333333333333	ballad		0.9333333333333333
promise	7.666666666669999		7.155555555558666	parole		0.9333333333333333
announce	8.0		7.2727272727272725	tell		0.9090909090909091
scream	4.0		3.6923076923076925	cry		0.9230769230769231
bellow	4.0		3.6923076923076925	cry		0.9230769230769231
shout	4.0		3.6363636363636362	yell		0.9090909090909091
claim	3.0	Y	2.769230769230769	arrogate		0.9230769230769231
yell	4.0		3.6363636363636362	shout		0.9090909090909091
telephone	4.0		3.789473684210526	call		0.9473684210526315
holler	4.0		3.6363636363636362	shout		0.9090909090909091
visit	4.0		3.789473684210526	call		0.9473684210526315
call_in	4.0		3.6363636363636362	call		0.9090909090909091
fabric	3.0		2.769230769230769	duck		0.9230769230769231
material	3.8		3.5076923076923077	waste		0.9230769230769231
rattle	7.0		6.533333333333333	noise		0.9333333333333333
coach	7.666666666669999		7.027777777780832	preceptor		0.9166666666666666
distract	4.57142857143		4.155844155845455	confuse		0.9090909090909091
bar	4.16666666666667		3.968253968253971	forbid		0.9523809523809523
invalidate	4.28571428571		3.8961038961	break		0.9090909090909091
Marine	4.75		4.523809523809524	serviceman		0.9523809523809523
marine	7.0	Y	6.461538461538462	orderly	Y	0.9230769230769231
support	4.16666666667		3.9215686274541177	base		0.9411764705882353
sustenance	4.16666666667		3.888888888892	support		0.9333333333333333
back	4.16666666667		3.9215686274541177	support		0.9411764705882353
champion	4.0		3.7333333333333334	back		0.9333333333333333
base	4.16666666667		3.9215686274541177	support		0.9411764705882353
rack	4.16666666667		3.9215686274541177	support		0.9411764705882353
keep_open	2.83333333333		2.6153846153815388	reserve		0.9230769230769231
confirm	8.799999999999999		8.123076923076923	approve		0.9230769230769231
stall	4.0		3.7333333333333334	obstruction	Y	0.9333333333333333
fund	7.2		6.545454545454545	invest		0.9090909090909091
nutriment	6.875		6.346153846153847	course		0.9230769230769231
stand	4.57142857143		4.330827067670526	table		0.9473684210526315
keep	8.0		7.384615384615385	lodge		0.9230769230769231
house	6.875		6.470588235294118	family		0.9411764705882353
patronize	6.0		5.538461538461538	foster		0.9230769230769231
rear	7.6		7.093333333333333	side		0.9333333333333333
point_of_view	5.16666666667		4.769230769233847	position		0.9230769230769231
defend	5.0		4.545454545454545	uphold		0.9090909090909091
tide_over	4.8		4.363636363636363	suffice		0.9090909090909091
dip	5.0		4.666666666666667	depression		0.9333333333333333
free_fall	4.5		4.263157894736842	drop		0.9473684210526315
slump	4.5		4.090909090909091	drop		0.9090909090909091
dismissal	6.166666666669999		5.692307692310769	permission		0.9230769230769231
golf_stroke	4.5		4.304347826086957	hook		0.9565217391304348
cast	4.5		4.304347826086957	throw		0.9565217391304348
hurl	4.5		4.2	throw		0.9333333333333333
girl	3.0		2.8571428571428568	dame		0.9523809523809523
mold	6.875		6.470588235294118	form		0.9411764705882353
pervert	4.0	Y	3.8095238095238093	reprobate		0.9523809523809523
swing	4.75		4.410714285714286	promenade		0.9285714285714286
pickpocket	2.14285714286		1.9780219780246155	plunderer		0.9230769230769231
drip	7.8		7.2	sound		0.9230769230769231
baseball_swing	4.28571428571		3.8961038961	break		0.9090909090909091
overlook	7.2		6.6461538461538465	topographic_point		0.9230769230769231
bury	4.6		4.181818181818182	set		0.9090909090909091
write_down	6.833333333330001		6.212121212118182	note		0.9090909090909091
neglect	2.5		2.307692307692308	decline		0.9230769230769231
abstinence	3.0		2.8421052631578947	fast		0.9473684210526315
dummy	6.875		6.5476190476190474	mannequin		0.9523809523809523
space	7.2		6.720000000000001	seat		0.9333333333333333
preserve	6.166666666669999		5.803921568630588	reservation		0.9411764705882353
conserve	4.0		3.8095238095238093	jam		0.9523809523809523
spare	4.28571428571		3.8961038961	break		0.9090909090909091
salvage	5.0	Y	4.666666666666667	rescue		0.9333333333333333
departure	6.166666666669999		5.692307692310769	farewell		0.9230769230769231
pass	6.166666666669999		5.803921568630588	license		0.9411764705882353
mercantile_establishment	4.0		3.789473684210526	shop		0.9473684210526315
pas	3.0		2.727272727272727	sidestep		0.9090909090909091
publish	3.8		3.5076923076923077	publicize		0.9230769230769231
deviation	2.4		2.2588235294117647	discrepancy		0.9411764705882353
loss	4.57142857143		4.219780219781539	forfeit		0.9230769230769231
personnel_casualty	4.28571428571		4.060150375935789	wound		0.9473684210526315
legislate	8.0		7.2727272727272725	ordain		0.9090909090909091
gag	2.0		1.8461538461538463	sicken		0.9230769230769231
offspring	3.2		3.031578947368421	bastard		0.9473684210526315
sketch	4.5		4.263157894736842	describe		0.9473684210526315
soul	5.0		4.545454545454545	feeling		0.9090909090909091
person	6.875	Y	6.416666666666667	human_body		0.9333333333333333
reply	4.8		4.4799999999999995	answer		0.9333333333333333
guess	7.6		6.909090909090908	opinion		0.9090909090909091
count	6.333333333330001	Y	5.8055555555525	sire		0.9166666666666666
consider	8.0		7.466666666666667	see		0.9333333333333333
mean	6.4		6.023529411764706	typify		0.9411764705882353
presuppose	6.0		5.454545454545454	postulate		0.9090909090909091
catch	6.0		5.454545454545454	contract		0.9090909090909091
convey	8.0		7.466666666666667	say		0.9333333333333333
contract	6.166666666669999		5.842105263161052	concession		0.9473684210526315
pose	4.0		3.6923076923076925	deceive		0.9230769230769231
father	7.666666666669999		7.382716049385925	dad	Y	0.9629629629629629
stick	6.0		5.647058823529411	bow		0.9411764705882353
liquidate	2.0		1.8461538461538463	lift		0.9230769230769231
describe	6.4		6.063157894736842	represent		0.9473684210526315
Begin	7.666666666669999		6.969696969699999	Founding_Father		0.9090909090909091
mother	6.5		6.259259259259259	ma		0.9629629629629629
affectation	7.6		7.269565217391304	attitude		0.9565217391304348
repair	4.8		4.363636363636363	overhaul		0.9090909090909091
Father	7.666666666669999		6.969696969699999	Son		0.9090909090909091
find_oneself	2.0		1.8461538461538463	mature		0.9230769230769231
grow	2.0		1.8181818181818181	develop		0.9090909090909091
mature	2.0		1.8181818181818181	develop		0.9090909090909091
develop	2.0		1.8181818181818181	grow		0.9090909090909091
strive	3.0		2.727272727272727	trouble_oneself		0.9090909090909091
shoot	2.0		1.8461538461538463	grow		0.9230769230769231
tenor	4.5		4.235294117647059	drift		0.9411764705882353
range	7.6		7.152941176470588	view		0.9411764705882353
sphere	5.0		4.666666666666667	preserve		0.9333333333333333
stretch	4.2		3.8181818181818183	give		0.9090909090909091
strain	4.28571428571		4.060150375935789	injury		0.9473684210526315
scope	7.6		7.093333333333333	horizon		0.9333333333333333
contact	7.6		7.152941176470588	placement		0.9411764705882353
agreement	4.0		3.7333333333333334	accession		0.9333333333333333
understanding	2.83333333333		2.6666666666635295	appreciation		0.9411764705882353
harmony	7.2		6.545454545454545	order		0.9090909090909091
publicize	8.0		7.2727272727272725	tell		0.9090909090909091
option	7.6		7.199999999999999	put_option		0.9473684210526315
quality	7.2		6.6461538461538465	social_station		0.9230769230769231
selection	6.0		5.454545454545454	assortment		0.9090909090909091
blame	5.0		4.705882352941177	reproach		0.9411764705882353
trophy	5.8		5.353846153846154	award		0.9230769230769231
respect	6.666666666669999		6.06060606060909	reverence		0.9090909090909091
bank	6.166666666669999		5.920000000003199	reserve		0.96
faith	5.400000000000001		5.082352941176472	commitment		0.9411764705882353
depository	4.5		4.2	drop		0.9333333333333333
order	6.4		6.023529411764706	warn		0.9411764705882353
express	4.2		3.9529411764705884	give		0.9411764705882353
teach	6.333333333330001		5.757575757572727	reinforce		0.9090909090909091
read	8.0		7.384615384615385	say		0.9230769230769231
appearance	7.6		6.909090909090908	affectation		0.9090909090909091
record	5.0		4.545454545454545	write		0.9090909090909091
indicate	5.0		4.545454545454545	signalize		0.9090909090909091
confuse	4.28571428571		3.8961038961	bother		0.9090909090909091
reaction	2.5		2.3333333333333335	resistance		0.9333333333333333
dominance	8.2		7.569230769230769	absolutism		0.9230769230769231
domination	6.833333333330001		6.377777777774667	transcendence		0.9333333333333333
master	6.833333333330001		6.4736842105231585	authority		0.9473684210526315
see	5.0		4.666666666666667	consider		0.9333333333333333
accountant	6.57142857143		6.225563909775789	businessperson		0.9473684210526315
authority	8.0		7.578947368421052	master		0.9473684210526315
restraint	4.0		3.764705882352941	bridle		0.9411764705882353
suppress	8.2		7.569230769230769	smother		0.9230769230769231
bridle	8.0		7.529411764705882	restraint		0.9411764705882353
check	4.0		3.8095238095238093	obstruction	Y	0.9523809523809523
check_mark	4.0		3.7333333333333334	mark		0.9333333333333333
mastery	6.833333333330001		6.431372549016471	domination		0.9411764705882353
hindrance	4.0		3.7333333333333334	obstacle		0.9333333333333333
instruction	4.0		3.764705882352941	call		0.9411764705882353
face	6.166666666669999		5.755555555558666	countenance		0.9333333333333333
expression	6.166666666669999		5.692307692310769	countenance		0.9230769230769231
side	6.0		5.684210526315789	rear		0.9473684210526315
front_man	2.0		1.9047619047619047	deceiver		0.9523809523809523
case	3.6		3.3600000000000003	oblique		0.9333333333333333
front	6.0		5.647058823529411	bow		0.9411764705882353
impudence	3.8		3.454545454545454	disrespect		0.9090909090909091
formulation	6.25		5.681818181818182	honorific	Y	0.9090909090909091
look	6.0		5.684210526315789	observation		0.9473684210526315
slope	2.0		1.8181818181818181	ascent		0.9090909090909091
aspect	7.6		7.238095238095237	side		0.9523809523809523
introduce	6.0		5.454545454545454	present		0.9090909090909091
present	6.0		5.454545454545454	introduce		0.9090909090909091
foundation	4.16666666667		3.9215686274541177	support		0.9411764705882353
pedestal	4.16666666667		3.9215686274541177	support		0.9411764705882353
stand_up	2.5		2.2727272727272725	defend		0.9090909090909091
protest	2.0		1.8666666666666667	rebel		0.9333333333333333
floor	6.833333333330001		6.5599999999968	control		0.96
deadlock	7.6		7.093333333333333	situation		0.9333333333333333
right	6.166666666669999		5.842105263161052	grant		0.9473684210526315
resoluteness	2.83333333333		2.5757575757545457	stubbornness		0.9090909090909091
passion	3.8		3.5076923076923077	wildness		0.9230769230769231
love	7.0		6.533333333333333	worship		0.9333333333333333
bang	2.8		2.635294117647059	exhilaration		0.9411764705882353
prison_guard	4.28571428571		3.8961038961	narc		0.9090909090909091
bed	4.5		4.285714285714286	couch		0.9523809523809523
seam	6.875		6.416666666666667	stratum		0.9333333333333333
layer	6.875		6.346153846153847	course		0.9230769230769231
screw	4.6		4.3809523809523805	bolt		0.9523809523809523
involve	3.6		3.3230769230769233	embroil		0.9230769230769231
economic_rent	6.0		5.7142857142857135	return		0.9523809523809523
request	2.8		2.6133333333333333	charge		0.9333333333333333
remove	3.0		2.8	distance		0.9333333333333333
film	4.5		4.285714285714286	roll		0.9523809523809523
carry	2.5		2.2727272727272725	compensate		0.9090909090909091
demand	8.0		7.466666666666667	command		0.9333333333333333
train	4.0		3.6363636363636362	control		0.9090909090909091
strike	2.5		2.3333333333333335	protest		0.9333333333333333
fritter	3.8		3.454545454545454	consume		0.9090909090909091
behavior	3.8		3.5466666666666664	discourtesy		0.9333333333333333
requirement	7.166666666669999		6.7450980392188224	duty		0.9411764705882353
pack	6.25		5.681818181818182	appoint		0.9090909090909091
template	6.4		5.973333333333334	model		0.9333333333333333
direct	7.2		6.776470588235294	order		0.9411764705882353
charter	6.166666666669999		5.692307692310769	license		0.9230769230769231
clique	4.6		4.181818181818182	set		0.9090909090909091
admit	3.6		3.2727272727272725	involve		0.9090909090909091
finish	5.125		4.9021739130434785	finale		0.9565217391304348
culture	8.0		7.2727272727272725	society		0.9090909090909091
civilization	8.0		7.2727272727272725	society		0.9090909090909091
socialization	6.0		5.647058823529411	breeding		0.9411764705882353
rig	2.0		1.8666666666666667	cheat		0.9333333333333333
over	6.875		6.470588235294118	part		0.9411764705882353
engine_block	4.5		4.263157894736842	cast		0.9473684210526315
blocking	3.0		2.8695652173913047	parry		0.9565217391304348
blockage	4.0		3.7333333333333334	obstruction	Y	0.9333333333333333
hour_angle	3.0		2.8	distance		0.9333333333333333
import	4.28571428571		4.060150375935789	foreigner		0.9473684210526315
impression	5.0		4.705882352941177	press		0.9411764705882353
moment	2.4		2.2588235294117647	variance		0.9411764705882353
consequence	6.333333333330001		5.960784313722353	wages		0.9411764705882353
here_and_now	6.0		5.454545454545454	present		0.9090909090909091
mass	4.5		4.2	drift		0.9333333333333333
people	6.875		6.470588235294118	family		0.9411764705882353
masse	4.28571428571		3.8961038961	break		0.9090909090909091
decree	4.16666666667		3.9473684210557893	stay		0.9473684210526315
tell	6.0		5.454545454545454	impart		0.9090909090909091
give_voice	7.6		7.199999999999999	frame		0.9473684210526315
state_of_matter	6.875		6.416666666666667	phase		0.9333333333333333
enjoin	4.16666666666667		3.968253968253971	forbid		0.9523809523809523
country	6.333333333330001		5.960784313722353	fatherland		0.9411764705882353
orderliness	7.0		6.461538461538462	tidiness		0.9230769230769231
Holy_Order	5.16666666667		4.696969696972728	status		0.9090909090909091
Department_of_State	6.57142857143		6.0659340659353855	Department_of_Labor		0.9230769230769231
savage	4.0		3.6363636363636362	knock		0.9090909090909091
fifth	7.2	Y	6.6461538461538465	rank		0.9230769230769231
column	7.6	Y	6.909090909090908	post		0.9090909090909091
underworld	6.0		5.454545454545454	class		0.9090909090909091
blaze	4.0		3.7333333333333334	mark		0.9333333333333333
sin	4.28571428571		3.8961038961	transgress		0.9090909090909091
drop_the_ball	4.28571428571		3.8961038961	transgress		0.9090909090909091
last	7.2		6.6461538461538465	rank		0.9230769230769231
Fry	6.166666666669999		5.606060606063636	Grant		0.9090909090909091
child	4.66666666667		4.421052631582105	orphan		0.9473684210526315
chaff	3.0		2.8235294117647056	foil		0.9411764705882353
line	4.375		4.117647058823529	conformity		0.9411764705882353
hood	3.0		2.88	bully		0.96
bully	3.0		2.88	hood		0.96
audacity	6.0	Y	5.6	boldness		0.9333333333333333
principal	8.0		7.6521739130434785	headmaster		0.9565217391304348
gesture	6.0		5.454545454545454	bow		0.9090909090909091
point	4.0		3.7333333333333334	mark		0.9333333333333333
head	6.333333333330001		5.9999999999968425	don		0.9473684210526315
wonder	6.666666666669999	Y	6.222222222225333	awe		0.9333333333333333
question	6.0		5.454545454545454	subject		0.9090909090909091
boom	7.0		6.533333333333333	noise		0.9333333333333333
criminal	1.75		1.673913043478261	traitor		0.9565217391304348
outlaw	4.16666666666667		3.968253968253971	forbid		0.9523809523809523
stupidity	4.33333333333		4.044444444441333	mistake		0.9333333333333333
indulgence	2.14285714286	Y	2.0408163265333332	orgy		0.9523809523809523
intemperance	2.14285714286		1.9480519480545455	orgy		0.9090909090909091
folly	3.0		2.8235294117647056	play		0.9411764705882353
lodge	2.83333333333		2.6153846153815388	barrack		0.9230769230769231
fellowship	3.6		3.388235294117647	prize		0.9411764705882353
cabaret	7.6		7.199999999999999	spot		0.9473684210526315
party	4.8		4.4799999999999995	jolly		0.9333333333333333
company	4.8		4.4799999999999995	service		0.9333333333333333
discretion	5.0		4.615384615384616	circumspection		0.9230769230769231
sympathy	5.0		4.545454545454545	feeling		0.9090909090909091
apprehension	6.666666666669999		6.222222222225333	fear		0.9333333333333333
position	7.666666666669999		7.21568627451294	fatherhood		0.9411764705882353
stead	4.8		4.5473684210526315	function		0.9473684210526315
status	4.5		4.090909090909091	caste		0.9090909090909091
place	7.2		6.6461538461538465	social_station		0.9230769230769231
topographic_point	7.285714285710001		6.72527472527077	overlook		0.9230769230769231
situation	4.0		3.6923076923076925	stymie		0.9230769230769231
placement	4.6		4.293333333333333	set		0.9333333333333333
couch	7.6		6.909090909090908	berth		0.9090909090909091
arrogate	3.0		2.769230769230769	claim		0.9230769230769231
seat	4.5		4.263157894736842	sofa		0.9473684210526315
stool	4.0		3.6666666666666665	call		0.9166666666666666
chiffonier	8.799999999999999		8.336842105263157	chest_of_drawers		0.9473684210526315
throne	5.16666666667		4.862745098042353	position		0.9411764705882353
fecal_matter	4.0		3.789473684210526	crap		0.9473684210526315
tramp	4.5		4.285714285714286	vagrant		0.9523809523809523
hammock	4.5		4.090909090909091	couch		0.9090909090909091
gouge	4.33333333333		3.999999999996923	mutilate		0.9230769230769231
stern	6.0		5.647058823529411	rear		0.9411764705882353
tail	6.0		5.647058823529411	rear		0.9411764705882353
bottom	7.6		7.199999999999999	side		0.9473684210526315
watch	2.8		2.635294117647059	shift		0.9411764705882353
brush	3.85714285714		3.630252100837647	fight		0.9411764705882353
witness	8.2		7.454545454545453	dictator		0.9090909090909091
figure	6.4		6.023529411764706	model		0.9411764705882353
image	5.0		4.666666666666667	mental_picture		0.9333333333333333
date	7.666666666669999		7.263157894739999	companion		0.9473684210526315
photograph	4.5		4.235294117647059	frame		0.9411764705882353
view	7.2		6.776470588235294	range		0.9411764705882353
horizon	7.2		6.720000000000001	scope		0.9333333333333333
word_picture	6.25		5.833333333333333	epithet	Y	0.9333333333333333
prototype	6.4		5.973333333333334	model		0.9333333333333333
esteem	5.8		5.413333333333333	honor		0.9333333333333333
escort	7.0		6.363636363636363	orderly	Y	0.9090909090909091
pick_up	6.0		5.454545454545454	raise		0.9090909090909091
picture	3.0		2.8235294117647056	foil		0.9411764705882353
professorship	5.16666666667		4.862745098042353	position		0.9411764705882353
run	4.5		4.304347826086957	draw		0.9565217391304348
racetrack	6.875		6.416666666666667	course		0.9333333333333333
