WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
originator	7.666666666669999		7.263157894739999	founder		0.9473684210526315
note	7.166666666669999	Y	6.515151515154544	debt_instrument		0.9090909090909091
Grant	4.5		4.090909090909091	heavy		0.9090909090909091
let	4.8	Y	4.608	serve	Y	0.96
President_of_the_United_States	6.166666666669999		5.920000000003199	Grant		0.96
front	5.16666666667	Y	4.769230769233847	position		0.9230769230769231
front_man	1.75		1.5909090909090908	double-crosser		0.9090909090909091
exercise	6.0		5.6	ceremony		0.9333333333333333
employment	4.8		4.517647058823529	service		0.9411764705882353
organization	7.0		6.461538461538462	orderliness	Y	0.9230769230769231
class	6.75		6.136363636363636	caste	Y	0.9090909090909091
ace	4.8		4.608	serve	Y	0.96
prospect	8.799999999999997		8.213333333333331	potential		0.9333333333333333
expectation	5.0		4.615384615384616	belief	Y	0.9230769230769231
arsonist	2.16666666667	Y	2.0724637681191305	criminal		0.9565217391304348
word_picture	6.25		5.833333333333333	epithet	Y	0.9333333333333333
way	6.875		6.470588235294118	category		0.9411764705882353
center	5.16666666667	Y	4.862745098042353	position		0.9411764705882353
affection	5.8		5.353846153846154	regard		0.9230769230769231
right	6.166666666669999		5.842105263161052	grant		0.9473684210526315
platform	4.0	Y	3.764705882352941	auction_block		0.9411764705882353
country	6.333333333330001		5.960784313722353	fatherland	Y	0.9411764705882353
description	6.0	Y	5.684210526315789	kind		0.9473684210526315
elaborate	6.4		5.973333333333334	exemplify		0.9333333333333333
back	5.16666666667	Y	4.862745098042353	position		0.9411764705882353
count	5.0	Y	4.545454545454545	trust		0.9090909090909091
look	6.0		5.684210526315789	observation		0.9473684210526315
retirement	7.6	Y	6.909090909090908	status		0.9090909090909091
blockage	4.0		3.7333333333333334	obstruction	Y	0.9333333333333333
stop	7.6	Y	7.015384615384615	topographic_point		0.9230769230769231
like	6.0	Y	5.684210526315789	kind		0.9473684210526315
esteem	6.0		5.6	honor	Y	0.9333333333333333
respect	7.0		6.363636363636363	reverence		0.9090909090909091
serviceman	6.333333333330001		6.031746031742857	draftee		0.9523809523809523
man	4.6	Y	4.357894736842105	stiff		0.9473684210526315
Truth	4.75		4.318181818181818	Garrison		0.9090909090909091
pay	4.16666666667	Y	3.7878787878818185	digest		0.9090909090909091
outlaw	4.16666666666667		3.968253968253971	forbid	Y	0.9523809523809523
criminal	1.75	Y	1.673913043478261	traitor	Y	0.9565217391304348
topic	4.57142857143		4.219780219781539	remit		0.9230769230769231
abnegation	4.0		3.7333333333333334	renunciation		0.9333333333333333
denial	3.85714285714	Y	3.5999999999973333	refusal	Y	0.9333333333333333
party	2.5	Y	2.307692307692308	Opposition		0.9230769230769231
plague	4.28571428571	Y	4.033613445374118	annoyance		0.9411764705882353
demand	7.285714285710001		6.799999999996001	command	Y	0.9333333333333333
authority	7.285714285710001		6.799999999996001	command	Y	0.9333333333333333
zone	7.6	Y	7.015384615384615	topographic_point		0.9230769230769231
hunt	8.0	Y	7.466666666666667	club		0.9333333333333333
iniquity	5.16666666667		4.696969696972728	condition		0.9090909090909091
trim	7.0		6.588235294117647	neatness	Y	0.9411764705882353
effect	5.0		4.666666666666667	impression		0.9333333333333333
work	7.166666666669999	Y	6.6888888888919995	duty	Y	0.9333333333333333
oppose	3.83333333333		3.5384615384584617	protest		0.9230769230769231
nut	4.0		3.6923076923076925	block		0.9230769230769231
power	8.799999999999997		7.999999999999997	potency		0.9090909090909091
ability	8.8		8.0	leadership	Y	0.9090909090909091
moderationist	3.0		2.727272727272727	drunken_reveler		0.9090909090909091
advertise	2.8		2.5454545454545454	crusade		0.9090909090909091
book	8.799999999999997	Y	8.380952380952378	authority	Y	0.9523809523809523
high	7.6	Y	7.015384615384615	topographic_point		0.9230769230769231
shame	6.0	Y	5.6	dishonor	Y	0.9333333333333333
approval	6.5	Y	5.909090909090909	permission	Y	0.9090909090909091
motion	2.8		2.635294117647059	agitation	Y	0.9411764705882353
attempt	7.285714285710001		6.799999999996001	bid		0.9333333333333333
discount	6.166666666669999		5.692307692310769	allow	Y	0.9230769230769231
concern	6.0		5.6	anxiety	Y	0.9333333333333333
reverence	7.0		6.461538461538462	worship		0.9230769230769231
shortstop	5.16666666667		4.862745098042353	position		0.9411764705882353
conformity	6.0		5.647058823529411	honoring	Y	0.9411764705882353
actualize	6.4		6.095238095238095	represent		0.9523809523809523
Hope	6.0		5.454545454545454	Laurel		0.9090909090909091
last	6.466666666666666	Y	5.9692307692307685	rank	Y	0.9230769230769231
polls	5.16666666667	Y	4.769230769233847	position		0.9230769230769231
wing	5.16666666667	Y	4.769230769233847	position		0.9230769230769231
ground	5.16666666667		4.769230769233847	military_position		0.9230769230769231
announce	4.0		3.6363636363636362	denounce	Y	0.9090909090909091
strain	6.0		5.6	nervousness	Y	0.9333333333333333
end	7.6	Y	7.015384615384615	topographic_point		0.9230769230769231
area	4.0		3.6923076923076925	block		0.9230769230769231
sloppiness	7.0		6.533333333333333	untidiness	Y	0.9333333333333333
ma	6.5	Y	6.259259259259259	mother	Y	0.9629629629629629
forbid	2.16666666667		2.063492063495238	outlaw		0.9523809523809523
guardianship	7.166666666669999		6.7450980392188224	duty		0.9411764705882353
house	6.875		6.470588235294118	family		0.9411764705882353
family	6.0		5.6	lineage		0.9333333333333333
brand	6.0		5.684210526315789	kind		0.9473684210526315
wish	8.0	Y	7.384615384615385	order		0.9230769230769231
pledge	7.666666666669999	Y	6.969696969699999	brother	Y	0.9090909090909091
toast	6.0	Y	5.6	honor		0.9333333333333333
harmony	8.0		7.2727272727272725	order		0.9090909090909091
fault	4.8		4.608	serve	Y	0.96
character	4.5		4.32	heavy		0.96
function	5.16666666667		4.894736842108421	stead		0.9473684210526315
role	5.16666666667	Y	4.822222222225333	position		0.9333333333333333
confrontation	2.4		2.2399999999999998	disagreement	Y	0.9333333333333333
found	5.25	Y	5.0	wage		0.9523809523809523
dominion	8.0		7.384615384615385	dominance		0.9230769230769231
regulation	8.0		7.466666666666667	control	Y	0.9333333333333333
principle	8.666666666669999		8.156862745101176	law	Y	0.9411764705882353
rule	8.0	Y	7.384615384615385	order		0.9230769230769231
lean	5.0		4.545454545454545	trust		0.9090909090909091
peak	7.6		7.015384615384615	topographic_point		0.9230769230769231
inclination	5.75		5.307692307692308	perseveration		0.9230769230769231
father	7.666666666669999	Y	7.382716049385925	dad	Y	0.9629629629629629
Father	7.666666666669999		6.969696969699999	Son		0.9090909090909091
decline	5.16666666667	Y	4.696969696972728	condition		0.9090909090909091
prototype	6.4		5.973333333333334	model		0.9333333333333333
plant	6.166666666669999	Y	5.606060606063636	Grant		0.9090909090909091
floor	6.833333333330001		6.5599999999968	control		0.96
requirement	7.166666666669999		6.7450980392188224	duty		0.9411764705882353
sanction	7.142857142857139		6.766917293233078	authorization		0.9473684210526315
policy	6.833333333330001	Y	6.212121212118182	control		0.9090909090909091
figure	6.4		6.023529411764706	model		0.9411764705882353
head	7.666666666669999	Y	7.263157894739999	don		0.9473684210526315
second	6.466666666666666	Y	5.9692307692307685	rank	Y	0.9230769230769231
second_base	5.16666666667		4.862745098042353	position		0.9411764705882353
macro	7.285714285710001	Y	6.857142857138824	instruction		0.9411764705882353
neglect	3.85714285714		3.5604395604369232	decline		0.9230769230769231
determination	5.75		5.307692307692308	doggedness		0.9230769230769231
affirmation	8.799999999999997		8.213333333333331	say-so		0.9333333333333333
statement	7.285714285710001		6.623376623372728	bid		0.9090909090909091
craft	6.0		5.454545454545454	class		0.9090909090909091
stance	5.16666666667	Y	4.769230769233847	position		0.9230769230769231
condition	8.0		7.2727272727272725	dominance		0.9090909090909091
scratch	4.33333333333		3.999999999996923	blemish		0.9230769230769231
letter	6.0	Y	5.538461538461538	award		0.9230769230769231
describe	6.4		6.063157894736842	represent		0.9473684210526315
pass	6.166666666669999		5.803921568630588	license		0.9411764705882353
agriculture	6.0		5.454545454545454	class		0.9090909090909091
failure	7.0	Y	6.533333333333333	disorder		0.9333333333333333
offer	7.285714285710001		6.623376623372728	bid		0.9090909090909091
rank	7.6		6.909090909090908	status		0.9090909090909091
social_station	7.6		7.015384615384615	place		0.9230769230769231
mind	6.0		5.647058823529411	notice		0.9411764705882353
purity	5.16666666667		4.696969696972728	condition		0.9090909090909091
young	4.66666666667	Y	4.3921568627482355	orphan	Y	0.9411764705882353
case	3.6	Y	3.3600000000000003	oblique		0.9333333333333333
labor	6.0	Y	5.454545454545454	class		0.9090909090909091
raise	2.8	Y	2.6782608695652175	incite		0.9565217391304348
elevation	3.0		2.8235294117647056	rise		0.9411764705882353
foster	4.8		4.430769230769231	serve	Y	0.9230769230769231
rebel	5.16666666667		4.862745098042353	mutiny	Y	0.9411764705882353
management	7.142857142857139		6.722689075630248	authorization		0.9411764705882353
commission	7.285714285710001		6.799999999996001	command	Y	0.9333333333333333
steering	6.833333333330001		6.377777777774667	control		0.9333333333333333
direction	2.5		2.2727272727272725	opposition	Y	0.9090909090909091
matter	7.285714285710001	Y	6.72527472527077	dictation		0.9230769230769231
affair	6.0		5.538461538461538	ceremony		0.9230769230769231
major	4.75	Y	4.433333333333334	discipline		0.9333333333333333
Rush	7.0		6.416666666666666	Revere		0.9166666666666666
haste	4.6		4.357894736842105	dash		0.9473684210526315
job	7.166666666669999		6.7450980392188224	duty		0.9411764705882353
speculate	7.6		6.909090909090908	invest		0.9090909090909091
sovereignty	7.142857142857139	Y	6.666666666666663	authority		0.9333333333333333
hypothesis	6.4		6.023529411764706	model		0.9411764705882353
chastise	5.16666666667		4.769230769233847	call_on_the_carpet		0.9230769230769231
criticism	5.16666666667	Y	4.769230769233847	rebuke		0.9230769230769231
disturbance	2.8		2.6133333333333333	agitation	Y	0.9333333333333333
overthrow	1.2		1.1428571428571428	subversion	Y	0.9523809523809523
serve	4.8	Y	4.363636363636363	suffice		0.9090909090909091
brotherhood	6.0		5.454545454545454	class		0.9090909090909091
coupling	4.8		4.4799999999999995	servicing		0.9333333333333333
encouragement	3.0		2.769230769230769	provocation		0.9230769230769231
discourtesy	5.16666666667		4.862745098042353	insolence	Y	0.9411764705882353
crime	3.14285714286	Y	2.977443609025263	treason		0.9473684210526315
mean	6.4		6.023529411764706	typify		0.9411764705882353
orderly	5.0		4.615384615384616	ranker	Y	0.9230769230769231
Coward	6.166666666669999		5.606060606063636	Grant		0.9090909090909091
twit	3.0		2.8421052631578947	aggravation		0.9473684210526315
detail	4.42857142857		4.133333333332	respect		0.9333333333333333
point	5.16666666667	Y	4.696969696972728	position		0.9090909090909091
item	5.16666666667		4.696969696972728	place		0.9090909090909091
attest	4.0		3.6923076923076925	condemn	Y	0.9230769230769231
body	4.6	Y	4.246153846153846	cadaver		0.9230769230769231
institution	5.0		4.615384615384616	religion		0.9230769230769231
plunderer	2.16666666667		1.9861111111141665	criminal		0.9166666666666666
link	7.285714285710001	Y	6.857142857138824	instruction		0.9411764705882353
naughtiness	3.5		3.230769230769231	disobedience	Y	0.9230769230769231
writer	4.8		4.5473684210526315	Service		0.9473684210526315
jam	5.0		4.761904761904762	conserve		0.9523809523809523
hole	4.33333333333		3.999999999996923	defect	Y	0.9230769230769231
mess	7.0		6.461538461538462	disorderliness	Y	0.9230769230769231
clutter	7.0		6.461538461538462	disorderliness	Y	0.9230769230769231
repair	4.8		4.363636363636363	overhaul		0.9090909090909091
maneuver	4.0		3.789473684210526	obstruction	Y	0.9473684210526315
smuggler	2.16666666667		2.0724637681191305	criminal		0.9565217391304348
military_post	4.75		4.470588235294118	garrison		0.9411764705882353
post	5.16666666667	Y	4.769230769233847	position		0.9230769230769231
station	5.16666666667		4.769230769233847	position		0.9230769230769231
snatcher	2.16666666667	Y	1.9861111111141665	criminal		0.9166666666666666
kidnapper	2.16666666667		2.0724637681191305	criminal		0.9565217391304348
diversity	5.16666666667	Y	4.696969696972728	condition		0.9090909090909091
attention	6.0		5.6	notice		0.9333333333333333
tranquillity	8.0		7.2727272727272725	order		0.9090909090909091
dodger	1.75		1.5909090909090908	double-crosser		0.9090909090909091
cast	4.0	Y	3.789473684210526	engine_block		0.9473684210526315
standing	6.0	Y	5.538461538461538	dishonor	Y	0.9230769230769231
general	6.166666666669999	Y	5.967741935487096	Grant		0.967741935483871
act	8.0	Y	7.529411764705882	decree		0.9411764705882353
faith	5.0		4.615384615384616	belief	Y	0.9230769230769231
debate	4.28571428571	Y	3.999999999996	vex		0.9333333333333333
argue	2.5		2.307692307692308	oppose	Y	0.9230769230769231
agent	6.57142857143	Y	6.225563909775789	businessperson		0.9473684210526315
city	7.6	Y	7.199999999999999	Nice		0.9473684210526315
womanhood	6.0		5.454545454545454	class		0.9090909090909091
woman	7.666666666669999	Y	7.263157894739999	girl		0.9473684210526315
worry	6.0	Y	5.6	anxiety	Y	0.9333333333333333
trouble	5.833333333330001		5.444444444441334	pregnancy		0.9333333333333333
protest	2.55555555556	Y	2.385185185189333	rebel		0.9333333333333333
military_rank	6.466666666666666		5.9692307692307685	rank	Y	0.9230769230769231
rede	5.0		4.666666666666667	warn		0.9333333333333333
improvement	5.0		4.705882352941177	conservation		0.9411764705882353
sister	7.666666666669999	Y	6.969696969699999	brother	Y	0.9090909090909091
baby	7.666666666669999	Y	7.301587301590475	girl		0.9523809523809523
flock	5.125		4.659090909090909	congregation		0.9090909090909091
untidiness	7.0		6.461538461538462	disarray		0.9230769230769231
ailment	7.0		6.533333333333333	disorder		0.9333333333333333
pause	2.83333333333		2.5757575757545457	delay		0.9090909090909091
presumption	3.66666666667		3.45098039216	discourtesy		0.9411764705882353
member	7.666666666669999	Y	7.301587301590475	brother	Y	0.9523809523809523
property	5.0		4.545454545454545	trust		0.9090909090909091
praise	7.0	Y	6.533333333333333	worship		0.9333333333333333
presidency	5.16666666667	Y	4.862745098042353	position		0.9411764705882353
hero	4.5	Y	4.153846153846154	heavy		0.9230769230769231
values	5.0	Y	4.615384615384616	belief	Y	0.9230769230769231
charge	7.285714285710001	Y	6.902255639093685	command	Y	0.9473684210526315
military_unit	7.285714285710001		6.799999999996001	command	Y	0.9333333333333333
force	8.666666666669999		8.000000000003077	police		0.9230769230769231
violence	2.3	Y	2.164705882352941	riot		0.9411764705882353
side	6.0	Y	5.6	lineage		0.9333333333333333
slope	3.0		2.727272727272727	ascent		0.9090909090909091
accept	4.16666666667	Y	3.7878787878818185	digest		0.9090909090909091
disapprobation	5.16666666667		4.769230769233847	censure		0.9230769230769231
condemnation	5.16666666667	Y	4.696969696972728	condition		0.9090909090909091
ceiling	6.833333333330001	Y	6.5599999999968	control		0.96
knock	5.0	Y	4.545454545454545	admonish	Y	0.9090909090909091
sanctuary	7.6	Y	7.093333333333333	place		0.9333333333333333
confuse	4.28571428571		3.8961038961	bother		0.9090909090909091
daily	4.28571428571	Y	3.8961038961	tabloid		0.9090909090909091
change_of_location	3.0		2.8	rise		0.9333333333333333
prohibition	4.16666666666667		3.968253968253971	interdict		0.9523809523809523
ban	4.16666666666667	Y	3.7878787878787903	forbid	Y	0.9090909090909091
type	6.0	Y	5.684210526315789	kind		0.9473684210526315
Conservative	7.666666666669999		6.969696969699999	brother	Y	0.9090909090909091
conservative	3.4	Y	3.221052631578947	conformist	Y	0.9473684210526315
week	4.28571428571	Y	3.9560439560400003	rag		0.9230769230769231
hush	4.0		3.6923076923076925	suppress		0.9230769230769231
silence	4.0	Y	3.6923076923076925	suppress		0.9230769230769231
estimate	4.42857142857	Y	4.0879120879107695	respect		0.9230769230769231
gesture	5.28571428571		4.805194805190909	bow		0.9090909090909091
climate	5.16666666667	Y	4.696969696972728	condition		0.9090909090909091
salvage	5.0	Y	4.666666666666667	rescue		0.9333333333333333
bother	4.57142857143	Y	4.155844155845455	confuse		0.9090909090909091
pervert	4.0	Y	3.8095238095238093	reprobate		0.9523809523809523
warn	8.0		7.529411764705882	order		0.9411764705882353
Das_Kapital	8.799999999999997		7.999999999999997	authority	Y	0.9090909090909091
beginning	6.0		5.684210526315789	introduction		0.9473684210526315
prison_guard	4.28571428571		3.8961038961	narc		0.9090909090909091
screw	4.6		4.3809523809523805	bolt		0.9523809523809523
sense	2.83333333333	Y	2.6842105263126315	appreciation		0.9473684210526315
access	6.0		5.6	entrance		0.9333333333333333
professorship	5.16666666667		4.862745098042353	position		0.9411764705882353
difference	2.4	Y	2.1818181818181817	discrepancy		0.9090909090909091
dispute	2.4		2.2399999999999998	disagreement	Y	0.9333333333333333
blocking	4.0		3.8095238095238093	obstruction	Y	0.9523809523809523
aggression	3.0	Y	2.8235294117647056	aggravation		0.9411764705882353
elegance	6.0	Y	5.454545454545454	class		0.9090909090909091
public_opinion	5.0		4.615384615384616	belief	Y	0.9230769230769231
persuasion	3.0		2.8	exhortation		0.9333333333333333
realist	6.166666666669999	Y	5.606060606063636	Grant		0.9090909090909091
-sama	6.25
-san	6.25
abandoned	3.8
abide	4.16666666667
abideby	4.16666666667
abiding	4.16666666667
accept	3.85714285714
acrimony	2.4
admirable	6.4
admonish	5.0
adoration	6.666666666669999
adulterous	2.0
advalorem	6.4
agitate	2.8
agitated	2.8
agitating	2.8
agitation	2.8
agitators	2.8
alienate	4.28571428571
alienating	4.28571428571
allow	6.166666666669999
aloofness	3.0
anarchic	2.16666666667
anarchical	2.16666666667
animadvert	5.0
annoy	4.28571428571
antagonize	4.28571428571
anti-conformist	3.4
anti-hindi	2.8
anti-insurgent	2.55555555556
anti-junta	2.0
anti-traditionalist	5.88888888889
anxeity	6.0
anxieties	6.0
anxiety	6.0
anxiousness	6.0
apathy	3.0
apostacy	4.16666666667
apostasize	4.0
apostasy	4.0
apostate	4.16666666667
apostates	4.0
apostatized	4.0
apostatizing	4.0
arch-heretic	4.5
arduous	4.5
assenting	4.0
atkinson	5.0
authorative	7.833333333330001
authoritarian	8.2
authoritarianism	8.2
authoritative	7.833333333330001
authoritativeness	7.833333333330001
authoritive	7.833333333330001
authority	8.799999999999999
authroity	8.8
autocratic	8.2
bacchanalian	3.0
barracks	4.75
beleif	5.0
belief	5.0
believing	5.0
belligerent	3.5
bennett	5.0
betrayal	3.14285714286
betrayed	3.14285714286
betrayer	3.14285714286
betrayers	1.75
betraying	3.14285714286
blasphemer	4.5
boisterous	3.0
bourgeois	6.57142857143
bourgeoisie	6.57142857143
brother	7.666666666669999
brotherless	4.66666666667
calamitous	4.5
callousness	3.0
calss	6.875
caste	6.75
caste-based	6.75
caste-ridden	4.5
caste-system	6.75
casteism	6.75
casteist	6.75
casteless	4.5
castes	4.5
castigate	4.0
catagorize	6.0
categorise	6.0
categorize	6.0
cheated-on	2.0
cherish	3.6
cherished	3.6
cherishes	3.6
cherishing	3.6
child-rearing	6.0
childrearing	6.0
circumvent	3.0
class	6.875
classes	6.875
classification	6.0
classifies	6.0
classify	6.0
classifying	6.0
co-leader	7.1428571428600005
co-opt	3.0
co-recipients	6.333333333330001
command	7.285714285710001
commendable	6.4
commnad	7.285714285710001
complaince	6.8
compliance	6.8
compliance-related	6.8
compliancethe	6.8
compliancy	6.0
compliant	6.0
complied	6.833333333330001
complies	6.833333333330001
comply	6.833333333330001
complying	6.833333333330001
condemn	4.0
conform	6.833333333330001
conformant	6.0
conformist	3.4
conserve	5.0
considerate	7.6
contorl	8.0
control	8.0
controlled	8.0
controlling	8.0
conventicle	4.0
conventional	5.8
cormack	5.0
counter-insurgent	2.55555555556
counterinsurgent	2.55555555556
court-martialed	5.16666666667
court-martialled	5.16666666667
courteous	7.6
criticize	4.0
cuckolded	2.0
dad	7.666666666669999
dangerous	3.6
daughter	7.666666666669999
daughters	6.5
decidedly	4.8
decriminalisation	7.166666666669999
decriminalising	7.166666666669999
decriminalization	7.166666666669999
decry	4.0
dedicate	4.2
dedicated	4.2
dedicates	4.2
dedicating	4.2
defect	4.33333333333
defected	2.2
defecting	2.2
defection	2.2
defective	4.33333333333
defector	2.2
defects	4.33333333333
defer	4.57142857143
deference	4.42857142857
deferential	4.42857142857
deferentially	4.42857142857
defering	4.57142857143
deferral	4.57142857143
deferred	4.57142857143
deferring	4.57142857143
defiance	2.83333333333
defiant	3.5
defied	2.83333333333
defies	2.83333333333
definitive	7.833333333330001
defy	2.83333333333
defying	2.83333333333
deification	6.666666666669999
denounce	4.0
denouncing	4.0
deserted	3.8
deserter	2.2
desertion	2.28571428571
desolate	3.8
desolated	3.8
despise	7.0
despotic	8.2
destabilize	3.0
devious	3.6
devoted	4.2
devotedto	4.2
devoting	4.2
devotion	6.666666666669999
dictatorial	8.2
diehard	7.8
diffident	4.42857142857
directive	7.142857142857139
disagreement	2.4
disallow	4.16666666666667
discontented	2.625
discord	2.4
disdainful	4.42857142857
dishonor	6.0
disinterest	3.0
disloyal	4.55555555556
disloyalty	2.28571428571
disobedience	3.5
disobedient	3.5
disobey	3.16666666667
disobeyed	3.16666666667
disobeying	3.5
disorderliness	7.0
disrespect	3.66666666667
disrespectful	3.66666666667
disrespectfulness	3.66666666667
disrespecting	3.66666666667
dissension	2.4
dissent	3.83333333333
dissenter	3.83333333333
dissenters	3.83333333333
dissentient	4.0
dissenting	3.83333333333
dissention	3.83333333333
dissentions	2.4
dissidence	3.83333333333
dissident	2.0
disunity	2.4
divisiveness	2.4
dogmatical	4.0
dogmatically	4.6
dominance	6.833333333330001
domination	6.833333333330001
double-agent	2.2
duplicitous	3.6
dutiable	6.4
duties	7.166666666669999
duty	7.166666666669999
duty-paid	6.4
earth-mother	5.833333333330001
emeritus	7.2
endear	4.28571428571
entreat	5.0
epithet	6.25
estrange	4.28571428571
ever-loyal	5.125
exceptional	6.4
excisable	6.4
excise-equivalent	6.4
excommunicated	4.5
excoriate	4.0
exemplarily	6.4
exemplary	6.4
exemplified	6.4
exemplify	6.4
exemplifying	6.4
exigible	6.4
expostulate	5.0
faith	5.0
faithful	5.125
faithless	2.0
faithlessness	2.28571428571
fascistic	8.2
father	7.666666666669999
fatherhood	6.0
fathering	6.0
fatherland	6.333333333330001
fatherless	4.66666666667
fatherlessness	6.0
fatherlike	4.6
fatherliness	5.833333333330001
firmly-held	5.0
fixedly	4.6
flout	4.16666666667
flouting	2.83333333333
forbade	4.16666666666667
forbid	4.16666666666667
forbidding	4.16666666666667
forego	4.57142857143
forgo	4.57142857143
forsaken	3.8
fort	4.75
fortifications	4.75
fortress	4.75
fraught	4.5
fully-compliant	6.0
garrison	4.75
garrisoned	4.75
garrisoning	4.75
glynn	5.0
grandfather	7.666666666669999
grandmother	6.5
guerrilla	2.55555555556
guerrillas	2.55555555556
half-deserted	3.8
haphazardness	7.0
harrowing	4.5
hazardous	4.5
headstrong	2.7142857142900003
hegemony	6.833333333330001
heirarchical	7.714285714289999
heirarchy	6.42857142857
heresies	4.5
heresy	4.0
heretic	4.5
heretical	4.5
heritics	4.5
hierarchal	7.714285714289999
hierarchic	7.714285714289999
hierarchical	7.714285714289999
hierarchically	7.714285714289999
hierarchies	7.714285714289999
hierarchy	6.42857142857
hierarchy-based	7.714285714289999
high-treason	3.0
hinder	4.0
home-land	6.333333333330001
homeland	6.333333333330001
honary	7.2
honor	6.0
honoraria	5.25
honorarily	7.2
honorarium	5.25
honorary	7.2
honored	6.0
honoree	6.333333333330001
honorific	6.25
honoring	6.0
honors	6.333333333330001
honory	7.2
honourees	6.333333333330001
htsus	6.4
idolize	7.0
illegal	3.2
illegalise	5.1428571428600005
illegally	3.2
immovably	4.6
impede	4.0
impeding	4.0
impolite	7.6
